,feature,class_label
1671,"[-4.0097415e+02  6.2017452e+01 -1.8847527e+01  3.6824875e+00
 -1.8424042e+01  6.6050010e+00 -1.5342870e-01 -2.4168253e+00
 -1.3143717e+01 -6.3778944e-03 -1.4798654e+00  5.1077585e+00
  1.1809387e+01  4.9214854e+00 -1.7246559e+00 -8.7266296e-02
  2.4352713e+00 -6.0611887e+00 -1.5030445e+00 -8.2000417e-01
 -1.9638724e+00 -5.3125381e+00 -1.5693158e+00  2.1739347e+00
  3.8446629e+00  9.8196834e-01 -4.3806882e+00 -3.2862267e+00
  1.3688873e-01 -9.5443732e-01 -1.9467527e-02  3.6109377e-02
 -1.6022300e+00 -2.1865456e+00 -2.0519404e+00  2.0386381e+00
 -3.7245682e-01  4.8575756e-01 -2.9978821e+00 -3.7644510e+00
 -5.1951212e-01  1.5493246e+00 -1.7200214e+00 -1.7863700e-01
  2.6607242e+00 -1.4397355e+00  1.6383963e+00  1.7763797e+00
 -5.5768448e-01 -1.0671688e+00  1.7604110e-01 -2.0546229e+00
  4.9008079e-02  2.8844392e-01 -2.5028273e-01  6.9665653e-01
  7.7406061e-01  3.6126744e-02 -1.0004052e+00  3.4504938e-01
  4.4390243e-01 -6.7082888e-01 -1.2439054e+00 -1.9388939e-01
 -1.5450625e+00  6.5706384e-01  8.5968435e-01 -1.4381939e-01
  9.0032804e-01  3.3377379e-01 -8.4909159e-01  7.7320117e-01
  8.9368552e-01 -7.9364139e-01  2.7528232e-01 -5.2680057e-01
 -4.6283638e-01 -1.7710689e-01  1.4385051e-01  4.3872255e-03
 -6.9993660e-02 -3.6256936e-01 -5.4309428e-01  7.0881419e-02
  2.7951142e-01 -4.2697263e-01 -5.1778698e-01  1.4437088e-01
 -3.8449854e-01  1.6591147e-01 -5.7968390e-01  3.2414123e-02
 -5.3312039e-01 -4.8092338e-01  5.6031865e-01 -7.5665033e-01
 -1.4390379e-01  2.5824723e-01 -4.4603381e-01  6.6094087e-03]",1
1672,"[-4.76416168e+02  1.00499168e+02 -2.51839199e+01  3.69803658e+01
  1.25469923e+00  2.06300888e+01  8.47262192e+00  9.20382309e+00
 -3.19229054e+00  4.15524101e+00  4.88679981e+00  6.72724915e+00
  3.25690722e+00  2.95840216e+00  6.00337696e+00  5.51100397e+00
  2.94065857e+00  1.62860560e+00  7.34212255e+00  3.88191581e+00
  2.68903971e+00  6.45620942e-01  2.94508696e-01  7.96232641e-01
 -7.44134411e-02  9.18690264e-01 -9.64882448e-02  4.44939899e+00
  3.25231481e+00  1.85446823e+00 -1.45438588e+00  5.94475627e-01
  2.60831094e+00 -2.65206957e+00 -3.03575277e-01  4.12437725e+00
  3.79096150e+00  1.42295372e+00  4.40725058e-01 -2.78427601e-01
  4.34865057e-01  3.98201138e-01  1.01361179e+00 -4.33320194e-01
  7.66541302e-01  2.84335160e+00  1.04806495e+00 -1.41432118e+00
  2.46217445e-01  1.89758396e+00  1.66632593e+00 -8.61237645e-01
 -9.56883505e-02  1.47132146e+00  2.34922624e+00  3.30989385e+00
  1.12540710e+00  1.16044462e+00  1.11438334e+00  6.15970790e-01
  1.28019556e-01  1.20428193e+00 -1.08750805e-01  1.79036736e-01
 -1.54661000e-01  4.43715572e-01  7.20366001e-01 -3.54364097e-01
  6.27460182e-01 -3.51036578e-01  7.67294347e-01  2.79548407e+00
  2.34032941e+00  5.46654761e-01  5.63335270e-02  6.87340379e-01
  6.49828970e-01  9.48585272e-01  1.30383599e+00 -2.36687571e-01
  3.58109862e-01 -1.53442279e-01  6.46850705e-01  4.74946231e-01
 -1.45032153e-01  1.87188342e-01  2.20037311e-01  5.49545228e-01
  8.88285339e-01  6.84825301e-01  6.85245767e-02  8.95305216e-01
  2.66170204e-01  6.04874253e-01 -6.79663777e-01 -8.66349265e-02
  9.60788071e-01  2.29076281e-01 -5.44243813e-01 -4.62762535e-01]",33
1673,"[-6.6268774e+02  5.9872173e+01 -2.1026691e+01  1.2342580e+01
 -2.0961626e+01  1.4667560e+00  2.6846003e+01 -8.9982176e+00
  3.0049941e-01  9.0146790e+00 -3.4310788e-01  8.5240183e+00
  2.6802649e+00 -1.2466247e+01 -5.1873097e+00  8.9449406e+00
  6.3968935e+00 -1.5355420e+00 -4.4092984e+00  1.9589131e+00
  6.7595687e+00 -5.4131675e+00 -1.1944546e+01  1.6145221e+00
  1.1168809e+01 -2.4250696e+00 -7.6218491e+00  5.5483298e+00
  1.0996716e+00 -2.9720395e+00 -8.8268077e-01 -2.6499612e+00
  4.0298686e+00 -8.6330974e-01 -1.2227491e-01  7.3547659e+00
 -5.3454638e+00 -6.3347592e+00  1.8097239e+00  1.9555142e+00
 -2.3722559e-01 -2.7938108e+00  1.3909265e+00 -1.4758925e+00
  2.0357579e-01  5.2245917e+00 -6.2422166e+00 -3.4858770e+00
  2.9136288e+00 -3.2649655e+00  1.4666040e+00  2.1769962e+00
 -3.0541632e+00 -2.0294186e-01 -3.8623676e-02 -1.5702076e+00
 -4.5345166e-01 -2.0492806e+00 -9.8224670e-01  3.3138545e+00
 -2.8754574e-01 -3.0205865e+00 -4.0109009e-01 -1.0001726e+00
  1.5481773e-01 -2.9220042e-01 -9.5462900e-01  1.0690000e+00
 -1.0443536e+00  3.3722082e-01  1.2564539e+00 -9.7713381e-01
  8.4887087e-01  1.1264805e-01 -5.8699256e-01  1.5858506e-01
 -4.1814569e-02  2.5925532e-01 -1.0520277e+00  2.3631500e-01
  2.8191775e-02 -1.7921556e+00  1.2112365e+00  8.6492801e-01
 -1.2918416e+00 -2.2958723e-01  5.2411553e-02 -6.1706486e-03
 -3.0493131e-01 -7.6809275e-01 -2.4451730e-01  5.5079556e-01
 -2.1556550e-01 -1.0250320e+00  3.4975644e-02  9.8114386e-03
 -1.8442520e-01  7.2647840e-02 -3.2932863e-01  1.3402019e-01]",1
1674,"[-3.6598184e+02  2.1432581e+01 -3.9118183e+01  2.8220482e+00
 -4.6333251e+00  4.0204588e-01  3.1588778e-01 -5.0659971e+00
 -4.7945032e+00  1.8956698e+00  1.6173350e+00  2.3010738e+00
 -1.3171130e+00 -2.3465860e+00  1.7634054e-01 -3.3278254e-01
 -2.6804550e+00 -1.6245872e+00 -3.4337380e+00 -2.7979164e+00
  2.0796750e+00  4.5540156e+00  7.2191868e+00  8.4065838e+00
  6.0373535e+00  2.9866807e+00 -1.7309810e+00 -3.2954144e+00
 -1.7234904e+00 -8.1610745e-01  1.3733195e+00  2.1124578e+00
 -1.7021449e+00 -3.1027257e+00 -2.2367809e+00  8.6838681e-01
  2.1885400e+00  1.4848568e-01 -2.7939811e+00 -2.4046133e+00
 -7.1707092e-02  2.4194489e+00  1.6231208e+00  1.0535063e-02
  1.1310803e-01  2.5267713e+00  3.8171840e+00  1.1857789e+00
 -1.7049884e+00 -1.2398385e+00  6.9645673e-01  1.2820790e+00
 -2.0616127e-02 -5.9154886e-01 -3.8404712e-01  1.1680120e+00
 -3.8351506e-02 -1.3573289e+00 -8.0059773e-01  1.1478304e+00
  6.3640130e-01 -1.6392441e+00 -1.2726395e+00  3.4374702e-01
  5.3204697e-01 -6.7920297e-02  4.8365030e-01  1.7345316e+00
  5.3980970e-01 -9.3158674e-01 -7.6878496e-02  1.3985692e+00
  2.7155486e-01 -6.8056494e-01  1.4943565e-02  9.9067545e-01
 -2.1943907e-01 -4.9546948e-01  4.1857606e-01  2.3508310e-01
 -1.0603089e+00 -8.8737585e-02  1.0010754e+00  1.6206734e-02
 -5.0993490e-01  5.2917737e-01  2.7494273e-01 -3.3518839e-01
 -1.2592484e-01  3.4642389e-01 -2.4481411e-01 -3.3898285e-01
  5.3505534e-01  2.4461311e-01 -5.1913625e-01  1.5959373e-01
  6.5983838e-01 -1.7212552e-01 -2.6875106e-01  1.8544900e-01]",5
1675,"[-2.77003540e+02  1.40369186e+02  7.60694742e+00  1.11569624e+01
 -2.31038895e+01  1.71408195e+01 -1.13866825e+01  1.07867899e+01
 -9.77434254e+00  6.80497742e+00 -2.48306942e+00 -3.89227182e-01
 -2.30703497e+00  4.11111641e+00 -7.90367961e-01  9.19455147e+00
  7.90460348e-01  7.25188971e+00 -1.40495622e+00 -1.07462931e+00
 -1.77605379e+00 -6.51662445e+00 -4.30203533e+00 -4.02786922e+00
 -5.77834368e+00 -4.20047188e+00 -3.48587012e+00 -7.02717781e+00
 -1.39805269e+00 -2.54461884e+00 -1.83380246e+00 -3.69569361e-01
 -1.02503014e+00 -3.69007826e+00 -4.28415680e+00 -5.28098202e+00
 -4.42720509e+00 -4.20593643e+00 -3.60606289e+00 -6.41868734e+00
 -4.22457933e+00 -6.70904350e+00 -2.18539238e+00 -2.59286189e+00
  2.26974845e+00  1.01714778e+00 -1.36731994e+00 -1.64965796e+00
 -2.68483877e+00 -1.52743125e+00 -1.61944652e+00 -3.55643249e+00
 -2.18744612e+00 -3.04044604e+00 -4.92012024e+00 -5.53121185e+00
 -5.37612629e+00 -3.52832389e+00 -5.01036453e+00 -2.45209146e+00
 -9.46844935e-01 -3.03165722e+00 -2.35767078e+00 -3.88064265e+00
 -4.29671192e+00 -3.24706173e+00 -3.65368819e+00 -1.98266757e+00
 -4.77417898e+00 -1.87561584e+00 -2.97082186e+00 -3.05821371e+00
 -7.28976309e-01 -1.17313814e+00 -5.25960386e-01  6.26899719e-01
 -1.21938097e+00  1.39506936e+00 -9.08563912e-01  9.36858475e-01
 -8.50667898e-03 -2.09935889e-01  2.51427865e+00  2.79965937e-01
  5.50785542e-01  8.68165135e-01  5.53154528e-01  1.27580178e+00
  9.85977709e-01  3.33581567e-01  6.59845650e-01 -2.67886836e-02
  1.00010180e+00 -1.69539297e+00 -1.66002493e-02 -8.13587844e-01
 -5.36830306e-01 -5.87007463e-01 -1.12598872e+00 -1.83867943e+00]",36
1676,"[-3.61049988e+02  5.06400909e+01 -8.39387894e+01  1.32555504e+01
 -2.76446190e+01 -2.44150372e+01 -6.00691128e+00  6.29479933e+00
 -1.14160318e+01  2.50408363e+00 -9.87890625e+00 -2.32018232e+00
 -1.17737913e+01 -1.22187567e+01 -1.99348256e-01  1.90394282e+00
  2.03790855e+00  4.11941051e+00  1.24985905e+01  1.01298485e+01
  5.39364576e+00  2.40240669e+00 -7.07650408e-02 -4.31384039e+00
  1.21050119e+00 -4.28458214e+00  2.67074227e+00 -6.05140305e+00
 -2.93036842e+00 -5.21614552e+00 -1.55469671e-01  1.54561937e+00
 -1.22591233e+00  2.16649628e+00 -2.24873602e-01  5.44030285e+00
 -3.27029204e+00  5.24526119e+00 -7.33815789e-01  1.06328833e+00
 -5.39434403e-02  7.31628358e-01 -7.24184632e-01 -1.27024889e+00
  2.62053996e-01 -9.27493632e-01  3.15744311e-01 -2.52023315e+00
  1.93655050e+00 -2.12446070e+00  2.94822097e+00 -2.44862771e+00
  2.08314866e-01 -1.71438992e-01 -1.28705278e-01 -9.18723881e-01
  3.91038716e-01  2.08667231e+00 -5.06612301e-01 -1.25641727e+00
 -1.25917280e+00  3.67118144e+00 -8.28113079e-01  6.46654665e-01
 -1.41244376e+00  1.21592522e+00 -2.52985477e+00  4.51468557e-01
  4.75673676e-01 -9.38405633e-01 -8.83414984e-01  1.98838785e-01
  2.89915609e+00 -2.17002153e+00 -1.90094635e-01 -5.53759217e-01
 -2.80608356e-01 -2.61426401e+00  6.50928736e-01 -1.23811197e+00
  4.81963962e-01  2.92283565e-01  4.80079144e-01  1.80084303e-01
 -1.80518180e-01  1.35975301e+00 -1.30699277e+00  2.69827098e-01
 -1.09759140e+00 -5.71745029e-03 -1.10307610e+00  6.47127867e-01
 -5.32280862e-01  5.75943410e-01 -5.82461476e-01  1.86428949e-01
  1.07127976e+00  1.64192840e-01  3.61777216e-01 -1.33360291e+00]",20
1677,"[-1.9934212e+02  2.1557401e+02 -3.8580036e+01 -6.2554998e+00
  1.2128032e+01 -1.5676841e+00 -9.9963892e-01 -8.4521952e+00
 -6.5376167e+00 -9.0618105e+00 -7.7286444e+00 -6.8325348e+00
 -7.1614184e+00 -6.2122369e+00 -6.8958993e+00 -1.4494729e+00
 -3.6057215e+00 -6.4604211e+00 -3.0825200e+00 -4.7154102e+00
 -5.6840634e+00 -5.7926502e+00 -6.2507415e+00 -6.4623332e+00
 -6.2298336e+00 -4.2095308e+00 -3.1500273e+00 -2.4270954e+00
 -3.0954003e+00 -3.4231210e+00 -3.1068325e+00 -3.9673383e+00
 -3.2933323e+00 -2.9401510e+00 -3.2921755e+00 -2.5101902e+00
 -1.5677273e+00 -5.5467671e-01 -6.2150091e-01 -7.0782775e-01
  3.0797204e-01  1.6949528e-01 -1.0054495e+00 -1.5789887e+00
 -1.8082886e+00 -1.1096487e+00 -6.6832653e-03 -1.1734030e+00
 -2.0707841e+00 -5.9125793e-01 -3.4230575e-01 -1.9555259e+00
 -2.6564040e+00 -1.9286263e+00 -1.7364396e+00 -2.2139208e+00
 -2.5062659e+00 -2.7442942e+00 -1.6420208e+00 -7.2179919e-01
 -1.3699042e+00 -1.0536458e+00 -6.7317599e-01 -1.4588181e+00
 -1.4015803e+00 -7.5564015e-01 -7.7862370e-01 -1.1592931e+00
 -1.3213239e+00 -9.6203190e-01 -2.8986165e-01 -1.8599873e-02
 -8.1721462e-02 -3.4667298e-01 -4.9759084e-01 -1.8073894e-01
 -5.2160583e-02 -2.7653444e-01 -2.1308079e-01 -1.0762390e-01
 -2.0691253e-01  8.8507287e-02  2.7010661e-01  5.9796199e-02
  1.9021474e-01 -2.7202372e-02 -3.5697404e-01 -7.9705685e-02
 -1.5754129e-01 -3.4804264e-01 -1.2670328e-01 -1.0655392e-01
 -1.3110948e-01 -1.1997510e-01 -4.6769169e-01 -4.4904643e-01
 -9.6622273e-02 -2.8614852e-01 -5.3318000e-01 -5.5543566e-01]",47
1678,"[-5.32853271e+02  2.50944290e+01  4.49203444e+00  6.37407160e+00
 -4.07014465e+00  2.41944313e+00 -2.98612118e-01  1.90640473e+00
 -5.78077078e-01  2.06693053e+00 -1.56830147e-01  1.70157182e+00
  1.42489597e-01  1.49497449e+00  9.10528541e-01  1.85790813e+00
  8.88750255e-01  2.29760814e+00  1.24942732e+00  2.29236436e+00
  1.22111785e+00  2.44858837e+00  1.79713356e+00  2.17201257e+00
  1.01913249e+00  1.33388710e+00  9.08062875e-01  2.71604836e-01
  2.49896795e-01  6.65520787e-01 -1.33816302e-01  2.77416527e-01
  2.52915919e-01 -1.35972053e-01  1.35304928e-01 -8.10299456e-01
 -1.43711209e-01 -9.66306448e-01  4.70587641e-01 -1.21026210e-01
  2.97541171e-01  7.58598149e-01  4.25998598e-01  3.10724676e-01
  1.81004122e-01 -4.44437414e-01  1.35059953e-01 -8.10739458e-01
 -1.29043669e-01 -5.08222759e-01  2.40948528e-01 -3.37655276e-01
  5.39478697e-02 -5.87508142e-01 -4.08644646e-01 -5.48014760e-01
 -3.63280535e-01 -2.56564975e-01 -5.94805598e-01  3.80928107e-02
 -3.89469475e-01  5.57576537e-01  2.31751323e-01  3.30874383e-01
  3.17841530e-01  2.89973289e-01  3.25192884e-02  8.49453881e-02
 -3.39054048e-01  1.88152850e-01  1.89068004e-01  7.58408941e-03
  3.72175485e-01 -5.75490035e-02  1.85555950e-01  1.40775949e-01
 -2.50093080e-02 -1.28203526e-01 -1.93114076e-02 -8.63652751e-02
 -9.82227474e-02 -2.72033196e-02  1.53323889e-01  3.02252918e-01
  1.29938677e-01  2.48960227e-01 -1.77077055e-01 -8.28342140e-02
  7.90741071e-02 -2.25672245e-01  7.75290057e-02 -1.30249634e-01
  1.58079863e-01 -1.32435057e-02 -5.08602820e-02 -1.01866916e-01
 -1.94054782e-01  4.38523181e-02  1.52992979e-01 -1.89487681e-01]",39
1679,"[-3.9997241e+02  8.6501717e+01 -6.3643898e+01  1.5536138e+01
 -4.3552502e+01  2.1078775e+01  9.2494831e+00  3.4385326e+01
  1.0222254e+01  1.7236010e+01 -4.8110223e+00  1.0205179e+01
 -9.0350485e+00  8.4558802e+00  4.4117479e+00  8.0238781e+00
  2.0555689e+00  1.5389070e+01  6.7272911e+00  5.7149076e+00
  1.4991856e+00  7.4273496e+00  4.2489095e+00  2.9328203e+00
  3.9312658e+00  5.6416912e+00  3.3213418e+00  1.9441942e+00
  4.6420231e+00  3.5630255e+00 -6.4065742e-01  6.6969275e-01
  4.4974408e+00  1.3095309e+00  1.2616805e+00  1.4436067e+00
  2.8180792e+00 -2.5646954e+00  2.0373938e+00 -1.7309523e+00
 -2.8701147e-01  1.4102868e+00  3.5524280e+00 -3.1224337e+00
  7.8632677e-01  1.3509313e+00  1.8442934e+00  3.0999255e+00
  2.5785184e+00 -1.1429192e+00  1.1000358e+00  2.1194178e-01
  8.6425453e-01 -1.5244403e-01  3.7061089e-01  8.4319091e-01
  5.6755745e-01  2.3174594e-01  8.2719463e-01  1.4149685e-01
  7.8466493e-01  1.5105590e+00 -9.9525547e-01 -5.4501998e-01
 -7.0051694e-01  1.0690027e+00 -4.1112921e-01 -1.1240782e+00
 -1.9814272e+00 -1.4716048e+00 -2.9712981e-01  2.7429616e+00
  2.1324749e-01 -2.7299005e-01 -2.0601220e-01  1.0665418e+00
 -1.3610107e-01 -5.3488380e-01 -8.6144716e-01  3.0006558e-01
 -1.2371433e+00 -1.3299000e+00 -1.6278858e+00 -2.2490022e+00
 -9.6646887e-01 -6.1859763e-01 -7.5912535e-01  3.5503668e-01
  3.8136873e-01  1.0341958e-01  8.0924368e-01  8.7037936e-02
 -3.1678483e-01  6.8646513e-02  6.6562456e-01 -2.4371674e-02
 -2.9967430e-01 -7.1201319e-01  6.6093802e-02 -5.1429677e-01]",27
1680,"[-2.76983276e+02  2.20959808e+02  2.74189615e+00  1.15514555e+01
  1.77020836e+01  1.89848366e+01  1.31897526e+01  4.67669487e-01
 -1.24984372e+00  2.18168712e+00  6.52069521e+00  3.17486477e+00
  4.25954390e+00  6.73886180e-01 -2.67251515e+00  8.40571940e-01
  2.00022793e+00  3.85308743e+00  4.08026600e+00  7.87670135e-01
 -5.79005599e-01  2.01186016e-01  7.29830146e-01  1.26397169e+00
  2.96371961e+00  3.62917614e+00  2.77359748e+00  3.04291177e+00
  4.14267445e+00  4.53158617e+00  3.43620133e+00  3.09310842e+00
  3.08239937e+00  1.42895830e+00  9.03894722e-01  1.49281669e+00
  1.15914726e+00  4.48934615e-01 -1.23178698e-01 -5.31952500e-01
 -1.04865348e+00 -6.75809264e-01 -4.11881447e-01 -7.97826052e-01
 -1.91400915e-01 -3.48787785e-01 -7.16880858e-01 -5.72085261e-01
 -7.86326826e-01 -6.13688469e-01 -7.52596498e-01 -5.44338644e-01
  2.73536056e-01  3.72416407e-01  1.02666807e+00  1.76211870e+00
  1.31203973e+00  1.14444685e+00  8.32843840e-01 -1.69138107e-02
 -1.81619942e-01  8.42943694e-03 -2.20692471e-01 -3.75423402e-01
  1.15685038e-01  2.08351240e-01  1.84966698e-02  6.38376534e-01
  4.43244219e-01 -2.31724620e-01 -2.95007706e-01 -8.91529322e-01
 -1.04273999e+00 -5.11527777e-01 -5.90970576e-01 -6.30063593e-01
 -4.85340297e-01 -1.11400366e+00 -1.29795551e+00 -7.41490960e-01
 -2.04513997e-01  5.52172840e-01  7.44925797e-01  5.63293338e-01
  6.67605400e-01  4.33015198e-01  2.88540155e-01  6.08321309e-01
  4.46633428e-01  2.61749089e-01 -5.22450320e-02 -4.52018619e-01
 -1.97230056e-01 -1.38869971e-01 -1.63189754e-01  8.64548683e-02
  1.32270396e-01 -2.98282057e-02 -1.36218846e-01 -6.97819218e-02]",16
1681,"[-2.23925247e+02  6.91129684e+01 -2.09001408e+01  1.53312845e+01
  1.04456120e+01  3.26627274e+01 -2.01066952e+01  3.64899158e+00
 -7.85984278e+00  2.49800110e+01 -9.48855209e+00  3.37285590e+00
 -1.44027376e+01  1.04804974e+01 -6.05160284e+00  7.03619957e+00
 -1.13965387e+01  5.05714941e+00 -9.36464596e+00  4.15337515e+00
 -7.13977528e+00  2.06477070e+00 -6.96669674e+00  2.80044794e+00
 -3.92074728e+00  2.10353899e+00 -1.18428457e+00  1.78213286e+00
 -1.06902051e+00 -3.31907600e-01 -1.34663284e+00 -1.59863412e+00
  4.66186970e-01 -2.04134464e-01  2.04412866e+00 -9.81567800e-01
  2.42372394e+00 -6.71850026e-01  3.96933317e+00 -1.00965500e+00
  3.37863231e+00 -1.28544128e+00  3.67040110e+00 -2.51196098e+00
  3.97016835e+00 -4.36224639e-01  3.97414565e+00 -1.58050609e+00
  3.27493882e+00 -2.01776958e+00  3.76106572e+00 -4.38348323e-01
  2.87883854e+00 -8.75377059e-01  2.44184089e+00 -1.16985738e+00
  8.47827077e-01 -1.48212576e+00  7.01788604e-01  3.32113117e-01
  7.35025346e-01  3.13168049e-01 -1.46569401e-01  2.64764726e-01
 -5.75711370e-01  7.40974307e-01 -1.68502760e+00  7.58359313e-01
 -5.85574806e-01  1.86240780e+00 -1.24372983e+00  1.82166278e+00
 -1.87267542e+00  1.39752698e+00 -1.20345187e+00  1.33924472e+00
 -1.58979928e+00  1.08273029e+00 -1.11707711e+00  1.75337744e+00
 -6.93842828e-01  1.05557275e+00 -1.46084642e+00  1.55909848e+00
 -2.41551518e-01  9.03994977e-01 -5.22712111e-01  9.05633509e-01
 -3.88050377e-01  3.12559366e-01 -7.50903264e-02  5.82650304e-01
  4.06054519e-02  2.02677652e-01  2.80869484e-01 -1.01194754e-01
  3.70711356e-01 -9.85343009e-02  5.51070035e-01 -9.87791717e-01]",14
1682,"[-5.40881531e+02  4.95579453e+01 -2.49366999e+00 -7.02524805e+00
 -6.22582817e+00  6.24747419e+00  1.57174015e+00  1.42338133e+00
  2.77930641e+00  4.20706224e+00  1.68596673e+00  2.35835886e+00
 -4.75545615e-01  8.09419155e-01  2.19475842e+00  1.02081859e+00
  7.91812003e-01  4.08715278e-01  1.97837496e+00  9.72119749e-01
  1.35654414e+00  6.66857600e-01  1.74146163e+00  4.01553124e-01
  1.28838825e+00  5.58909416e-01 -1.64016575e-01  8.62579644e-01
  4.73233014e-01  2.51145184e-01 -1.25431597e-01 -3.90295386e-01
 -3.53592604e-01  2.33311236e-01 -2.78697401e-01  7.40776420e-01
 -3.03002805e-01 -1.64037168e-01  1.14756837e-01 -6.05714679e-01
 -1.37578566e-02  4.88709837e-01 -4.22445923e-01 -2.22430393e-01
  1.58631235e-01 -2.63202995e-01 -2.29094967e-01 -1.82497159e-01
  4.65513431e-02 -3.62812161e-01  4.27929491e-01  2.04647891e-03
  4.47429329e-01  3.16691011e-01 -7.32630119e-02  3.28368127e-01
  4.43145679e-03 -1.30370542e-01 -2.00013638e-01 -3.70091408e-01
 -3.67388934e-01 -3.03516865e-01 -1.22882046e-01 -1.96394939e-02
 -6.89491868e-01 -3.16152722e-02 -1.15159400e-01  5.18723913e-02
  1.73842013e-02  1.20883815e-01  2.42139176e-01 -1.18858092e-01
 -7.89055601e-02 -1.43126085e-01  3.76124978e-02  6.27439842e-02
 -7.08285421e-02 -4.13617283e-01  1.74517468e-01  3.79716679e-02
 -2.05975026e-01 -2.06856623e-01  2.24886145e-02 -3.19938473e-02
 -1.62056699e-01 -1.24857388e-01 -1.69122264e-01 -1.21766470e-01
 -3.66855897e-02  1.20020486e-01 -1.40218273e-01 -1.16900355e-01
 -5.82345165e-02  2.41173908e-01  1.29776895e-01  5.65113872e-02
 -6.50145672e-03  1.23740196e-01  7.28587806e-02 -1.40200313e-02]",0
1683,"[-2.8915375e+02  1.4337151e+02 -3.4023369e+01  1.6125105e+01
 -1.7219589e+01  3.0329757e+00 -1.6943195e+01  9.2174263e+00
  6.6796155e+00  1.5403783e+01 -7.0393453e+00  4.4112968e+00
 -2.5517455e-01  5.7633486e+00 -3.9401264e+00 -3.8762078e-01
 -1.1870090e-01  4.6389890e+00  4.3525066e+00  3.0112369e+00
  4.2544804e+00  2.3106008e+00  4.7083406e+00  1.9236802e+00
  8.2774597e-01  4.8016277e-01  3.7580395e-01 -8.4067070e-01
  4.0272050e+00  3.2133069e+00 -5.6551564e-01 -2.5939896e+00
 -2.7678056e+00  8.6797106e-01  1.3147546e+00 -3.7886136e+00
 -5.4339490e+00 -2.0467432e+00  6.2889636e-01 -7.8411892e-02
  1.5895462e+00  1.9354246e+00  2.9221375e+00 -1.5924470e-01
  2.8888102e+00 -2.7444121e-01 -1.4138708e+00 -1.1146520e+00
  2.3154578e+00 -3.9407933e-01 -2.9480848e-01 -3.5401496e-01
  2.4573641e+00  9.0456778e-01 -1.3113132e+00 -3.2681448e+00
 -2.3747947e+00 -7.9023495e-02 -1.4317584e+00 -9.8653167e-02
  6.2787473e-01  1.5246696e+00 -3.1958673e+00 -1.4821850e+00
 -2.0385656e+00  1.1066625e+00 -1.7842784e+00 -5.9134936e-01
 -2.6279771e-01  2.2029691e+00 -5.6822681e-01 -1.6086928e+00
 -3.1147704e-01 -1.5230550e+00 -1.8356999e+00 -2.2518504e-01
 -2.5236851e-01 -1.6090317e+00 -9.8993534e-01 -1.4584156e+00
  2.7505225e-01 -8.8330850e-02  7.2922784e-01 -8.1328100e-01
  4.8628950e-01 -5.7639951e-01  2.4488531e-01 -2.3018822e-01
 -2.5249538e-01  3.9390278e-01  1.5093023e-01  7.6008067e-02
  8.1932865e-02  2.9794663e-01 -7.5079732e-02 -5.6836116e-01
  4.8564297e-01  2.1469089e-01 -9.4667155e-01 -6.0656744e-01]",5
1684,"[-4.95620941e+02  8.62754593e+01 -1.69327106e+01  1.41073895e+01
 -1.46018910e+00  5.48868990e+00  1.60304534e+00  5.99350739e+00
  2.46203208e+00  4.51912832e+00 -1.34668851e+00  1.87152719e+00
  3.58964205e-01 -4.71623063e-01 -5.32165766e-01  1.53823912e+00
  6.27162361e+00  6.35692120e+00  1.86608577e+00 -2.63452959e+00
 -3.78278422e+00 -6.40017939e+00 -1.95332003e+00  2.40552664e+00
  9.16050434e-01 -1.83297324e+00 -3.83153868e+00 -3.82876086e+00
 -2.66151571e+00  1.76245415e+00  2.63846517e+00 -1.53070736e+00
 -2.74877763e+00  1.59997058e+00  7.50492144e+00  1.32352424e+00
 -7.22862959e+00 -3.01608896e+00  1.34214863e-01 -5.75294733e-01
 -1.29018831e+00 -2.37609982e+00 -2.85696357e-01 -1.26326489e+00
 -4.16189003e+00 -3.13698292e+00  2.34759355e+00  4.30125570e+00
  1.66292536e+00 -2.62920451e+00  1.77328360e+00  3.37065005e+00
 -1.02573574e+00 -1.52451038e+00  4.60371763e-01 -2.37525925e-01
 -2.03013301e+00  5.41531444e-01  2.94283080e+00 -6.55656159e-01
 -4.06483936e+00  2.34480754e-01  2.65121102e+00  2.04528785e+00
  1.48546202e-02  9.19473290e-01 -7.46202230e-01 -1.32251871e+00
  1.87987590e+00  1.46027550e-01 -1.77748847e+00  1.04023445e+00
  1.06558681e+00 -1.40043795e+00 -9.02565956e-01  4.98192549e-01
  2.76248157e-01 -1.18179989e+00  5.50455116e-02 -3.90488692e-02
 -7.81772971e-01  2.20388365e+00  6.10614479e-01 -3.23321509e+00
  6.33471191e-01  1.33655918e+00 -1.70221221e+00  3.60645652e-01
 -3.98570508e-01 -1.44328725e+00  9.10857737e-01 -5.22594988e-01
 -1.34280086e+00  6.36306345e-01 -1.06982164e-01 -1.79849124e+00
  4.36531544e-01  9.17918503e-01 -1.66468513e+00  1.68340862e-01]",43
